ID Question|Part|Instructions|Question|Content|Question time|Answer|Is correct|Answer type|Answer gain|
?        Proven advanced proficiency in Word, Excel, PowerPoint, Outlook, Visio
?        Ability to work independently
?        Excellent communication and interpersonal skills as well as good decision making skills
?        Outstanding organizational and time management skills; exhibit accuracy when working with details
 
Anyone interested in the position should send a resume along with a cover letter to jobs@designtech.com.
|NA|(A) A college degree|0|radio|0|
||||||(B) A background in advertising|0|radio|0|
||||||(C) Presentation skills|0|radio|0|
||||||(D) Attention to details|1|radio|3|
174|Part 7|Refer to the following advertisement and choose the correct answer.|The marketing assistant will be required to|Marketing Assistant
DesignTech is a fast-growing advertising agency.  Our company has won three years in a row the Adfly award honoring creative advertising in package design, print, radio and television.  We currently have a position open for a marketing assistant. 
Position Responsibilities:
?        Administrative duties in support of the Vice President of Marketing including travel coordination
?        Prepare presentation materials for meetings and conferences
?        Assist with coordinating activities and events related to the Marketing Department
?        Must be flexible with an ever changing environment – able to multi-task and change direction quickly.
Position Qualifications:
?        BA/BS degree preferred
?        Proven advanced proficiency in Word, Excel, PowerPoint, Outlook, Visio
?        Ability to work independently
?        Excellent communication and interpersonal skills as well as good decision making skills
?        Outstanding organizational and time management skills; exhibit accuracy when working with details
 
Anyone interested in the position should send a resume along with a cover letter to jobs@designtech.com.
|NA|(A) Be present for all meetings and conferences|0|radio|0|
||||||(B) Coordinate activities and events for the VP of marketing|0|radio|0|
||||||(C) Work in a fast-paced environment|1|radio|3|
||||||(D) Make travel arrangements for the company|0|radio|0|
175|Part 7|Refer to the following advertisement and choose the correct answer.|Adfly is an award given to|Marketing Assistant
DesignTech is a fast-growing advertising agency.  Our company has won three years in a row the Adfly award honoring creative advertising in package design, print, radio and television.  We currently have a position open for a marketing assistant. 
Position Responsibilities:
?        Administrative duties in support of the Vice President of Marketing including travel coordination
?        Prepare presentation materials for meetings and conferences
?        Assist with coordinating activities and events related to the Marketing Department
?        Must be flexible with an ever changing environment – able to multi-task and change direction quickly.
Position Qualifications:
?        BA/BS degree preferred
?        Proven advanced proficiency in Word, Excel, PowerPoint, Outlook, Visio
?        Ability to work independently
?        Excellent communication and interpersonal skills as well as good decision making skills
?        Outstanding organizational and time management skills; exhibit accuracy when working with details
 
Anyone interested in the position should send a resume along with a cover letter to jobs@designtech.com.
|NA|(A) Marketing Assistants|0|radio|0|
||||||(B) Radio and Television companies|0|radio|0|
||||||(C) Marketing Companies|0|radio|0|
||||||(D) Advertising Companies|1|radio|3|
176|Part 7|Refer to the following advertisement and choose the correct answer.|The owner of this mountain bike is probably|Used Titus Racer X full suspension XS mountain bike - $1800
 
This bike is very well built, light weight and fast.  It’s a full suspension bicycle that climbs hills really well and feels very comfortable.  Many have reviewed this as one of the few best full-suspension bikes out there.
 
I bought this bike used from a woman in California that had 4 other mountain bikes and this one was sitting in the garage.  Since purchasing the bike in June 2008, I’ve put less than 100 miles on it.  Since moving to Texas, I no longer have time to ride this bike. I have also put on new tires and breaks.  You can’t get a better deal for your money.
 
This is an XS women’s bike so it will fit a petite woman (5’3 or under) or a child.  The price is not negotiable.
|NA|(A) A petite man|0|radio|0|
||||||(B) A petite woman|1|radio|3|
||||||(C) A tall woman|0|radio|0|
||||||(D) A tall man|0|radio|0|
177|Part 7|Refer to the following advertisement and choose the correct answer.|Why is the owner selling the bike?|Used Titus Racer X full suspension XS mountain bike - $1800
 
This bike is very well built, light weight and fast.  It’s a full suspension bicycle that climbs hills really well and feels very comfortable.  Many have reviewed this as one of the few best full-suspension bikes out there.
 
I bought this bike used from a woman in California that had 4 other mountain bikes and this one was sitting in the garage.  Since purchasing the bike in June 2008, I’ve put less than 100 miles on it.  Since moving to Texas, I no longer have time to ride this bike. I have also put on new tires and breaks.  You can’t get a better deal for your money.
 
This is an XS women’s bike so it will fit a petite woman (5’3 or under) or a child.  The price is not negotiable.
|NA|(A)  The owner bought the bike used.|0|radio|0|
||||||(B) The owner moved to California.|0|radio|0|
||||||(C) The owner moved to Texas.|1|radio|3|
||||||(D) The owner has 4 other bikes.|0|radio|0|
178|Part 7|Refer to the following advertisement and choose the correct answer.|Why did the VP of Human Resources write this memo?|MEMO                        
 
Date: August 1, 2008
To: All Employees
From: Vice President of Human Resources
Subject: Company shutdown
 
As you know, it is our policy to close for vacation for a two-week period during the month of August.  This year, the offices and the plant will be closed from August 11th to August 24th, and we will reopen August 25th.  All employees who have been with us for one year will be paid in full for the two-week period. 
 
Employees who have worked less than a year but more than five months will be paid for one week of the vacation.  Employees who have been with the company for ten years or more are entitled to one additional week of vacation, which they may take at a time that is mutually convenient for them and their departments.
 
We recognize the importance of rest and recreation, so it is our sincere hope that you will enjoy this period of vacation.
|NA|(A) To inform the employees of the date of the two-week company shutdown|1|radio|3|
||||||(B) To encourage the employees to take their two-week vacations during August.|0|radio|0|
||||||(C) To explain why the plant will be closed for two weeks.|0|radio|0|
||||||(D) To explain why the company will shut down|0|radio|0|
179|Part 7|Refer to the following advertisement and choose the correct answer.|Who NOT be paid in full for the two-week period?|MEMO                        
 
Date: August 1, 2008
To: All Employees
From: Vice President of Human Resources
Subject: Company shutdown
 
As you know, it is our policy to close for vacation for a two-week period during the month of August.  This year, the offices and the plant will be closed from August 11th to August 24th, and we will reopen August 25th.  All employees who have been with us for one year will be paid in full for the two-week period. 
 
Employees who have worked less than a year but more than five months will be paid for one week of the vacation.  Employees who have been with the company for ten years or more are entitled to one additional week of vacation, which they may take at a time that is mutually convenient for them and their departments.
 
We recognize the importance of rest and recreation, so it is our sincere hope that you will enjoy this period of vacation.
|NA|(A) Employees that have been with the company for at least one year|0|radio|0|
||||||(B) Employees that have been with the company for at least ten years|0|radio|0|
||||||(C) Employees that have been with the company for less than five months|1|radio|3|
||||||(D) Employees that have been with the company for over five months.|0|radio|0|
180|Part 7|Refer to the following advertisement and choose the correct answer.|What is the probable reason the company is shutting down for two weeks?|MEMO                        
 
Date: August 1, 2008
To: All Employees
From: Vice President of Human Resources
Subject: Company shutdown
 
As you know, it is our policy to close for vacation for a two-week period during the month of August.  This year, the offices and the plant will be closed from August 11th to August 24th, and we will reopen August 25th.  All employees who have been with us for one year will be paid in full for the two-week period. 
 
Employees who have worked less than a year but more than five months will be paid for one week of the vacation.  Employees who have been with the company for ten years or more are entitled to one additional week of vacation, which they may take at a time that is mutually convenient for them and their departments.
 
We recognize the importance of rest and recreation, so it is our sincere hope that you will enjoy this period of vacation.
|NA|(A) To encourage employees to work harder|0|radio|0|
||||||(B) To increase sales|0|radio|0|
||||||(C) To encourage competition|0|radio|0|
||||||(D) To encourage employees to rest|1|radio|3|
181|Part 7|Refer to the following advertisement and choose the correct answer.|What are some activities guests can enjoy abroad the ship?|The Vacation of Your Dreams!
 
Imagine yourself experiencing the warm, salty breezes of the Caribbean Sea as you take in the sunset from the upper level of a vast cruise ship!  You’ll be able to toast to another day in paradise as the sun melts into the crystal blue water and the night life awakes aboard an all-inclusive 5 day/4 night cruise of the Bahaman Islands.  The ship leaves from Miami, Florida bright and early on Saturday, September 18th and travels through the tranquil waters of the Caribbean, stopping at three ports of call including: Freeport, Nassau, and Andros Town.  (The ship returns to Miami on Wednesday, September 22nd.)  Shopping, dining, and local attractions await you at each and every port.  While aboard the ship, you will experience gourmet meals, swimming, gym access, spa services, organized activities and games, exciting night life, dancing, shows, or… nothing at all!  You choose!  All of this is available for the low price of $399/person for inside cabins and $499/person for sea view cabins.  You may also upgrade to a suite for $599/person.  (Taxes not included.)  This is a limited opportunity as the ship will fill fast, and prices like this will not be offered again!  How are we able to offer paradise at this price, you ask?  This is a maiden voyage for our cruise line, and we are extending savings to you to introduce our services.  All we ask is that you fill out our nightly survey on your experiences on the ship.  If you are interested in reserving your room on a spacious, brand new, luxury cruise ship for its maiden voyage into the Caribbean Sea, please email me at CarolWatkins@CarribeanCruiseLine.com.  The vacation of your dreams is closer than you think!
 

 
To: CarolWatkins@CarribeanCruiseLine.com
From: JWerner@gomail.net
Subject: Caribbean Cruise
 
Dear Carol,
 
I am very interested in being a part of Caribbean Cruise Line’s maiden voyage, but I have a few questions before I make reservations with you. 
1.      Does the price include transportation to Miami? 
2.      Do I need to have a passport to go on a cruise?
3.      What are the differences in the sea view cabins and the suites?
4.      What does the entertainment on the ship include?
I look forward to hearing back from you as I don’t want to miss out on an opportunity like this!  It sounds very exciting!  Thanks in advance for answering my questions.
 
Sincerely,
John Werner
|NA|(A) Gourmet meals and shopping|0|radio|0|
||||||(B) Swimming and Gym Access|1|radio|3|
||||||(C) Swimming and local attractions|0|radio|0|
||||||(D) Gourmet meals and local attractions|0|radio|0|
182|Part 7|Refer to the following advertisement and choose the correct answer.|How much will an upgrade to a suite cost per person?|The Vacation of Your Dreams!
 
Imagine yourself experiencing the warm, salty breezes of the Caribbean Sea as you take in the sunset from the upper level of a vast cruise ship!  You’ll be able to toast to another day in paradise as the sun melts into the crystal blue water and the night life awakes aboard an all-inclusive 5 day/4 night cruise of the Bahaman Islands.  The ship leaves from Miami, Florida bright and early on Saturday, September 18th and travels through the tranquil waters of the Caribbean, stopping at three ports of call including: Freeport, Nassau, and Andros Town.  (The ship returns to Miami on Wednesday, September 22nd.)  Shopping, dining, and local attractions await you at each and every port.  While aboard the ship, you will experience gourmet meals, swimming, gym access, spa services, organized activities and games, exciting night life, dancing, shows, or… nothing at all!  You choose!  All of this is available for the low price of $399/person for inside cabins and $499/person for sea view cabins.  You may also upgrade to a suite for $599/person.  (Taxes not included.)  This is a limited opportunity as the ship will fill fast, and prices like this will not be offered again!  How are we able to offer paradise at this price, you ask?  This is a maiden voyage for our cruise line, and we are extending savings to you to introduce our services.  All we ask is that you fill out our nightly survey on your experiences on the ship.  If you are interested in reserving your room on a spacious, brand new, luxury cruise ship for its maiden voyage into the Caribbean Sea, please email me at CarolWatkins@CarribeanCruiseLine.com.  The vacation of your dreams is closer than you think!
 

 
To: CarolWatkins@CarribeanCruiseLine.com
From: JWerner@gomail.net
Subject: Caribbean Cruise
 
Dear Carol,
 
I am very interested in being a part of Caribbean Cruise Line’s maiden voyage, but I have a few questions before I make reservations with you. 
1.      Does the price include transportation to Miami? 
2.      Do I need to have a passport to go on a cruise?
3.      What are the differences in the sea view cabins and the suites?
4.      What does the entertainment on the ship include?
I look forward to hearing back from you as I don’t want to miss out on an opportunity like this!  It sounds very exciting!  Thanks in advance for answering my questions.
 
Sincerely,
John Werner
|NA|(A) $399|0|radio|0|
||||||(B) $499|0|radio|0|
||||||(C) $599|1|radio|3|
||||||(D) $699|0|radio|0|
183|Part 7|Refer to the following advertisement and choose the correct answer.|This cruise if probably best for people who like|The Vacation of Your Dreams!
 
Imagine yourself experiencing the warm, salty breezes of the Caribbean Sea as you take in the sunset from the upper level of a vast cruise ship!  You’ll be able to toast to another day in paradise as the sun melts into the crystal blue water and the night life awakes aboard an all-inclusive 5 day/4 night cruise of the Bahaman Islands.  The ship leaves from Miami, Florida bright and early on Saturday, September 18th and travels through the tranquil waters of the Caribbean, stopping at three ports of call including: Freeport, Nassau, and Andros Town.  (The ship returns to Miami on Wednesday, September 22nd.)  Shopping, dining, and local attractions await you at each and every port.  While aboard the ship, you will experience gourmet meals, swimming, gym access, spa services, organized activities and games, exciting night life, dancing, shows, or… nothing at all!  You choose!  All of this is available for the low price of $399/person for inside cabins and $499/person for sea view cabins.  You may also upgrade to a suite for $599/person.  (Taxes not included.)  This is a limited opportunity as the ship will fill fast, and prices like this will not be offered again!  How are we able to offer paradise at this price, you ask?  This is a maiden voyage for our cruise line, and we are extending savings to you to introduce our services.  All we ask is that you fill out our nightly survey on your experiences on the ship.  If you are interested in reserving your room on a spacious, brand new, luxury cruise ship for its maiden voyage into the Caribbean Sea, please email me at CarolWatkins@CarribeanCruiseLine.com.  The vacation of your dreams is closer than you think!
 

 
To: CarolWatkins@CarribeanCruiseLine.com
From: JWerner@gomail.net
Subject: Caribbean Cruise
 
Dear Carol,
 
I am very interested in being a part of Caribbean Cruise Line’s maiden voyage, but I have a few questions before I make reservations with you. 
1.      Does the price include transportation to Miami? 
2.      Do I need to have a passport to go on a cruise?
3.      What are the differences in the sea view cabins and the suites?
4.      What does the entertainment on the ship include?
I look forward to hearing back from you as I don’t want to miss out on an opportunity like this!  It sounds very exciting!  Thanks in advance for answering my questions.
 
Sincerely,
John Werner
|NA|(A) An exciting night life|0|radio|0|
||||||(B) To shop|0|radio|0|
||||||(C) To relax|0|radio|0|
||||||(D) All of the above|1|radio|3|
184|Part 7|Refer to the following advertisement and choose the correct answer.|Why did John Werner write this email to Carol?|The Vacation of Your Dreams!
 
Imagine yourself experiencing the warm, salty breezes of the Caribbean Sea as you take in the sunset from the upper level of a vast cruise ship!  You’ll be able to toast to another day in paradise as the sun melts into the crystal blue water and the night life awakes aboard an all-inclusive 5 day/4 night cruise of the Bahaman Islands.  The ship leaves from Miami, Florida bright and early on Saturday, September 18th and travels through the tranquil waters of the Caribbean, stopping at three ports of call including: Freeport, Nassau, and Andros Town.  (The ship returns to Miami on Wednesday, September 22nd.)  Shopping, dining, and local attractions await you at each and every port.  While aboard the ship, you will experience gourmet meals, swimming, gym access, spa services, organized activities and games, exciting night life, dancing, shows, or… nothing at all!  You choose!  All of this is available for the low price of $399/person for inside cabins and $499/person for sea view cabins.  You may also upgrade to a suite for $599/person.  (Taxes not included.)  This is a limited opportunity as the ship will fill fast, and prices like this will not be offered again!  How are we able to offer paradise at this price, you ask?  This is a maiden voyage for our cruise line, and we are extending savings to you to introduce our services.  All we ask is that you fill out our nightly survey on your experiences on the ship.  If you are interested in reserving your room on a spacious, brand new, luxury cruise ship for its maiden voyage into the Caribbean Sea, please email me at CarolWatkins@CarribeanCruiseLine.com.  The vacation of your dreams is closer than you think!
 

 
To: CarolWatkins@CarribeanCruiseLine.com
From: JWerner@gomail.net
Subject: Caribbean Cruise
 
Dear Carol,
 
I am very interested in being a part of Caribbean Cruise Line’s maiden voyage, but I have a few questions before I make reservations with you. 
1.      Does the price include transportation to Miami? 
2.      Do I need to have a passport to go on a cruise?
3.      What are the differences in the sea view cabins and the suites?
4.      What does the entertainment on the ship include?
I look forward to hearing back from you as I don’t want to miss out on an opportunity like this!  It sounds very exciting!  Thanks in advance for answering my questions.
 
Sincerely,
John Werner
|NA|(A) He wants to make a reservation for the cruise.|0|radio|0|
||||||(B) He has never been on a cruise before and is nervous.|0|radio|0|
||||||(C) He doesn’t want to miss this opportunity.|0|radio|0|
||||||(D) He needs some clarification.|1|radio|3|
185|Part 7|Refer to the following advertisement and choose the correct answer.|The word opportunity in line 7 of John’s email is closest in meaning to|The Vacation of Your Dreams!
 
Imagine yourself experiencing the warm, salty breezes of the Caribbean Sea as you take in the sunset from the upper level of a vast cruise ship!  You’ll be able to toast to another day in paradise as the sun melts into the crystal blue water and the night life awakes aboard an all-inclusive 5 day/4 night cruise of the Bahaman Islands.  The ship leaves from Miami, Florida bright and early on Saturday, September 18th and travels through the tranquil waters of the Caribbean, stopping at three ports of call including: Freeport, Nassau, and Andros Town.  (The ship returns to Miami on Wednesday, September 22nd.)  Shopping, dining, and local attractions await you at each and every port.  While aboard the ship, you will experience gourmet meals, swimming, gym access, spa services, organized activities and games, exciting night life, dancing, shows, or… nothing at all!  You choose!  All of this is available for the low price of $399/person for inside cabins and $499/person for sea view cabins.  You may also upgrade to a suite for $599/person.  (Taxes not included.)  This is a limited opportunity as the ship will fill fast, and prices like this will not be offered again!  How are we able to offer paradise at this price, you ask?  This is a maiden voyage for our cruise line, and we are extending savings to you to introduce our services.  All we ask is that you fill out our nightly survey on your experiences on the ship.  If you are interested in reserving your room on a spacious, brand new, luxury cruise ship for its maiden voyage into the Caribbean Sea, please email me at CarolWatkins@CarribeanCruiseLine.com.  The vacation of your dreams is closer than you think!
 

 
To: CarolWatkins@CarribeanCruiseLine.com
From: JWerner@gomail.net
Subject: Caribbean Cruise
 
Dear Carol,
 
I am very interested in being a part of Caribbean Cruise Line’s maiden voyage, but I have a few questions before I make reservations with you. 
1.      Does the price include transportation to Miami? 
2.      Do I need to have a passport to go on a cruise?
3.      What are the differences in the sea view cabins and the suites?
4.      What does the entertainment on the ship include?
I look forward to hearing back from you as I don’t want to miss out on an opportunity like this!  It sounds very exciting!  Thanks in advance for answering my questions.
 
Sincerely,
John Werner
|NA|(A) chance|1|radio|3|
||||||(B) vacation|0|radio|0|
||||||(C) cruise|0|radio|0|
||||||(D) entertainment|0|radio|0|
186|Part 7|Refer to the following advertisement and choose the correct answer.|Why did Ms. Strain write the email?|To:  Patty Raymond < praymond@firstamericanbank.net >
From:  Amy Strain < amy_strain@yahoo.com >
Subject:  Account #0368338126
 
Dear Ms. Raymond,             
 
I recently received my bank statement for the month of November, and I have a couple of concerns.  I hope you can help me figure them out. 
 
I noticed on November 10th I was charged $2.50 to withdraw funds from an ATM inside Riverside Mall.  It was my understanding, when I opened the account, that I was able to use any ATM and not accrue service charges.  While $2.50 may not seem like a lot, it can certainly add up! 
 
On November 25th, I noticed that $10.00 was withdrawn from my account, and I cannot figure out why.  I work hard to keep up with my check register, and I’m quite certain that I haven’t bounced any checks.
 
Your reply is much appreciated because I am really upset by these charges and withdrawals.  I would like for my account to be corrected as soon as possible.
 
Thank you,
Amy Strain 
 
 
 
 
 

To:  Amy Strain < amy_strain@yahoo.com >
From:  Patty Raymond < praymond@firstamericanbank.net >
Subject:  RE: Account #0368338126
 
Dear Ms. Strain,
 
I am sorry for the confusion regarding your November statement.  Allow me to explain the charge and withdrawal so that you understand where they came from. 
 
The ATM fee of $2.50 on November 10th came from the financial institution that owns the ATM machine (National Banking Corp).  First American Bank allows you to use outside ATMs without incurring any extra charges, however, we cannot guarantee that there will not be a charge to your account from the bank that owns the machine.  In this case, National Banking Corp charged you $2.50 since you are not a customer of their bank.  As a customer courtesy, we will credit your account $2.50 to reimburse this fee.  In the future, please be sure that you agree to any fees from outside ATMs before completing the transaction.
 
You were charged $10.00 on November 25th because a check you deposited from Cindy White was returned due to insufficient funds.  Unfortunately, we must withdraw the money from your account since that check was returned.  Perhaps you can request a new check from the individual, or you may ask for cash or a cashier’s check to guarantee funds. 
 
I hope your questions have been answered, and I hope that you enjoy being a customer of First American.  We are proud to have you as a customer.
 
Sincerely, 
Patty Raymond
Account Representative
First American Bank
|NA|(A) She is upset about the new bank policy.|0|radio|0|
||||||(B) She has some questions about her account.|1|radio|3|
||||||(C) She wants to change banks.|0|radio|0|
||||||(D) She wants to use her check book at Riverside Mall.|0|radio|0|
187|Part 7|Refer to the following advertisement and choose the correct answer.|The word accrue in the first email, second paragraph, line 2 is closest in meaning to|To:  Patty Raymond < praymond@firstamericanbank.net >
From:  Amy Strain < amy_strain@yahoo.com >
Subject:  Account #0368338126
 
Dear Ms. Raymond,             
 
I recently received my bank statement for the month of November, and I have a couple of concerns.  I hope you can help me figure them out. 
 
I noticed on November 10th I was charged $2.50 to withdraw funds from an ATM inside Riverside Mall.  It was my understanding, when I opened the account, that I was able to use any ATM and not accrue service charges.  While $2.50 may not seem like a lot, it can certainly add up! 
 
On November 25th, I noticed that $10.00 was withdrawn from my account, and I cannot figure out why.  I work hard to keep up with my check register, and I’m quite certain that I haven’t bounced any checks.
 
Your reply is much appreciated because I am really upset by these charges and withdrawals.  I would like for my account to be corrected as soon as possible.
 
Thank you,
Amy Strain 
 
 
 
 
 

To:  Amy Strain < amy_strain@yahoo.com >
From:  Patty Raymond < praymond@firstamericanbank.net >
Subject:  RE: Account #0368338126
 
Dear Ms. Strain,
 
I am sorry for the confusion regarding your November statement.  Allow me to explain the charge and withdrawal so that you understand where they came from. 
 
The ATM fee of $2.50 on November 10th came from the financial institution that owns the ATM machine (National Banking Corp).  First American Bank allows you to use outside ATMs without incurring any extra charges, however, we cannot guarantee that there will not be a charge to your account from the bank that owns the machine.  In this case, National Banking Corp charged you $2.50 since you are not a customer of their bank.  As a customer courtesy, we will credit your account $2.50 to reimburse this fee.  In the future, please be sure that you agree to any fees from outside ATMs before completing the transaction.
 
You were charged $10.00 on November 25th because a check you deposited from Cindy White was returned due to insufficient funds.  Unfortunately, we must withdraw the money from your account since that check was returned.  Perhaps you can request a new check from the individual, or you may ask for cash or a cashier’s check to guarantee funds. 
 
I hope your questions have been answered, and I hope that you enjoy being a customer of First American.  We are proud to have you as a customer.
 
Sincerely, 
Patty Raymond
Account Representative
First American Bank
|NA|(A) add|0|radio|0|
||||||(B) subtract|0|radio|0|
||||||(C) increase|1|radio|3|
||||||(D) decrease|0|radio|0|
188|Part 7|Refer to the following advertisement and choose the correct answer.|Who is Ms. Raymond?|To:  Patty Raymond < praymond@firstamericanbank.net >
From:  Amy Strain < amy_strain@yahoo.com >
Subject:  Account #0368338126
 
Dear Ms. Raymond,             
 
I recently received my bank statement for the month of November, and I have a couple of concerns.  I hope you can help me figure them out. 
 
I noticed on November 10th I was charged $2.50 to withdraw funds from an ATM inside Riverside Mall.  It was my understanding, when I opened the account, that I was able to use any ATM and not accrue service charges.  While $2.50 may not seem like a lot, it can certainly add up! 
 
On November 25th, I noticed that $10.00 was withdrawn from my account, and I cannot figure out why.  I work hard to keep up with my check register, and I’m quite certain that I haven’t bounced any checks.
 
Your reply is much appreciated because I am really upset by these charges and withdrawals.  I would like for my account to be corrected as soon as possible.
 
Thank you,
Amy Strain 
 
 
 
 
 

To:  Amy Strain < amy_strain@yahoo.com >
From:  Patty Raymond < praymond@firstamericanbank.net >
Subject:  RE: Account #0368338126
 
Dear Ms. Strain,
 
I am sorry for the confusion regarding your November statement.  Allow me to explain the charge and withdrawal so that you understand where they came from. 
 
The ATM fee of $2.50 on November 10th came from the financial institution that owns the ATM machine (National Banking Corp).  First American Bank allows you to use outside ATMs without incurring any extra charges, however, we cannot guarantee that there will not be a charge to your account from the bank that owns the machine.  In this case, National Banking Corp charged you $2.50 since you are not a customer of their bank.  As a customer courtesy, we will credit your account $2.50 to reimburse this fee.  In the future, please be sure that you agree to any fees from outside ATMs before completing the transaction.
 
You were charged $10.00 on November 25th because a check you deposited from Cindy White was returned due to insufficient funds.  Unfortunately, we must withdraw the money from your account since that check was returned.  Perhaps you can request a new check from the individual, or you may ask for cash or a cashier’s check to guarantee funds. 
 
I hope your questions have been answered, and I hope that you enjoy being a customer of First American.  We are proud to have you as a customer.
 
Sincerely, 
Patty Raymond
Account Representative
First American Bank
|NA|(A) The bank president|0|radio|0|
||||||(B) A customer|0|radio|0|
||||||(C) A bank employee|1|radio|3|
||||||(D) A bank owner|0|radio|0|
189|Part 7|Refer to the following advertisement and choose the correct answer.|Who charged Ms. Strain $2.50 on November 10th?|To:  Patty Raymond < praymond@firstamericanbank.net >
From:  Amy Strain < amy_strain@yahoo.com >
Subject:  Account #0368338126
 
Dear Ms. Raymond,             
 
I recently received my bank statement for the month of November, and I have a couple of concerns.  I hope you can help me figure them out. 
 
I noticed on November 10th I was charged $2.50 to withdraw funds from an ATM inside Riverside Mall.  It was my understanding, when I opened the account, that I was able to use any ATM and not accrue service charges.  While $2.50 may not seem like a lot, it can certainly add up! 
 
On November 25th, I noticed that $10.00 was withdrawn from my account, and I cannot figure out why.  I work hard to keep up with my check register, and I’m quite certain that I haven’t bounced any checks.
 
Your reply is much appreciated because I am really upset by these charges and withdrawals.  I would like for my account to be corrected as soon as possible.
 
Thank you,
Amy Strain 
 
 
 
 
 

To:  Amy Strain < amy_strain@yahoo.com >
From:  Patty Raymond < praymond@firstamericanbank.net >
Subject:  RE: Account #0368338126
 
Dear Ms. Strain,
 
I am sorry for the confusion regarding your November statement.  Allow me to explain the charge and withdrawal so that you understand where they came from. 
 
The ATM fee of $2.50 on November 10th came from the financial institution that owns the ATM machine (National Banking Corp).  First American Bank allows you to use outside ATMs without incurring any extra charges, however, we cannot guarantee that there will not be a charge to your account from the bank that owns the machine.  In this case, National Banking Corp charged you $2.50 since you are not a customer of their bank.  As a customer courtesy, we will credit your account $2.50 to reimburse this fee.  In the future, please be sure that you agree to any fees from outside ATMs before completing the transaction.
 
You were charged $10.00 on November 25th because a check you deposited from Cindy White was returned due to insufficient funds.  Unfortunately, we must withdraw the money from your account since that check was returned.  Perhaps you can request a new check from the individual, or you may ask for cash or a cashier’s check to guarantee funds. 
 
I hope your questions have been answered, and I hope that you enjoy being a customer of First American.  We are proud to have you as a customer.
 
Sincerely, 
Patty Raymond
Account Representative
First American Bank
|NA|(A) National Bank Corp|1|radio|3|
||||||(B) First American Bank|0|radio|0|
||||||(C) Riverside Mall|0|radio|0|
||||||(D) Cindy White|0|radio|0|
190|Part 7|Refer to the following advertisement and choose the correct answer.|Why did the bank withdraw $10 from Ms. Strain’s account?|To:  Patty Raymond < praymond@firstamericanbank.net >
From:  Amy Strain < amy_strain@yahoo.com >
Subject:  Account #0368338126
 
Dear Ms. Raymond,             
 
I recently received my bank statement for the month of November, and I have a couple of concerns.  I hope you can help me figure them out. 
 
I noticed on November 10th I was charged $2.50 to withdraw funds from an ATM inside Riverside Mall.  It was my understanding, when I opened the account, that I was able to use any ATM and not accrue service charges.  While $2.50 may not seem like a lot, it can certainly add up! 
 
On November 25th, I noticed that $10.00 was withdrawn from my account, and I cannot figure out why.  I work hard to keep up with my check register, and I’m quite certain that I haven’t bounced any checks.
 
Your reply is much appreciated because I am really upset by these charges and withdrawals.  I would like for my account to be corrected as soon as possible.
 
Thank you,
Amy Strain 
 
 
 
 
 

To:  Amy Strain < amy_strain@yahoo.com >
From:  Patty Raymond < praymond@firstamericanbank.net >
Subject:  RE: Account #0368338126
 
Dear Ms. Strain,
 
I am sorry for the confusion regarding your November statement.  Allow me to explain the charge and withdrawal so that you understand where they came from. 
 
The ATM fee of $2.50 on November 10th came from the financial institution that owns the ATM machine (National Banking Corp).  First American Bank allows you to use outside ATMs without incurring any extra charges, however, we cannot guarantee that there will not be a charge to your account from the bank that owns the machine.  In this case, National Banking Corp charged you $2.50 since you are not a customer of their bank.  As a customer courtesy, we will credit your account $2.50 to reimburse this fee.  In the future, please be sure that you agree to any fees from outside ATMs before completing the transaction.
 
You were charged $10.00 on November 25th because a check you deposited from Cindy White was returned due to insufficient funds.  Unfortunately, we must withdraw the money from your account since that check was returned.  Perhaps you can request a new check from the individual, or you may ask for cash or a cashier’s check to guarantee funds. 
 
I hope your questions have been answered, and I hope that you enjoy being a customer of First American.  We are proud to have you as a customer.
 
Sincerely, 
Patty Raymond
Account Representative
First American Bank
|NA|(A) As a courtesy|0|radio|0|
||||||(B) For using the ATM|0|radio|0|
||||||(C) As a service fee|0|radio|0|
||||||(D) For a returned check|1|radio|3|
191|Part 7|Refer to the following advertisement and choose the correct answer.|What is Dana Dawson’s job?|Grand Opening Contest (Advertisement)
Delectable Deli Grand Opening!
 
We would like to welcome you to the grand opening of the newest, freshest, most exciting deli in town: Delectable Deli!  We will be open for business starting February 12, 2010, and we would love for you to join us!  Our hours of operation are from 11:00 – 2:30 Monday through Saturday for lunch and 5:00 – 9:00 Monday through Thursday for dinner.  We will have extended hours Friday and Saturday (9:00 – 11:00) for drinks and entertainment on the patio.
 
Our menu includes fresh and creative salads, sandwiches, and soups for the lunch hours and an extensive menu of entrees for the dinner hours.  We will have a daily lunch and dinner special that will be too good to pass up, but if you do we will understand because the rest of the menu is fabulous, as well!  We are located in The Commons shopping center at the Southwest entrance. 
 
Now for the fun!  We invite you to sign up for our Grand Opening Contest.  Simply email us at DelectableDeli@comcast.net to tell us why you are excited to have a new deli in town and what you would like to see from our restaurant.  If your name is chosen, you will win one lunch or dinner (your choice) per week through the 2010 year!  In this economy, who wouldn’t be excited to win that?  We look forward to seeing and hearing from all of you!
 
Dana Dawson, Owner/Operator
Delectable Deli
(813)547-9832
 
 
 
 
 
To: DelectableDeli@comcast.net
From: A_Smith@yahoo.com
Subject: Delectable Deli Contest
 
