email_followup	mail_no_next_lesson_title	Vous n'avez aucun cours programmé	You have no scheduled lessons	Sie haben keinen Kurs gebucht.	No tiene clases programadas	
learner_opinion	eval_a_chaud2	Votre dernier cours a eu lieu récemment. Nous espérons vivement que WEFIT a pu répondre à vos attentes ! Merci de prendre quelques instants pour remplir le formulaire suivant.	You had your last lesson with WEFIT recently, we hope that it met your expectations. Please take a few minutes to complete the following form.	Sie hatten kürzlich Ihren letzten Kurs mit WEFIT. Wir hoffen, dass Ihre Erwartungen an Ihr Sprachtraining erfüllt wurden. Bitte nehmen Sie sich ein paar Minuten Zeit, um das folgende Formular auszufüllen.	Hace poco que completó su última clase. Esperamos que WEFIT haya cumplido sus expectativas. Le rogamos que complete el siguiente formulario.	
learner_opinion	eval_a_froid2	Vous avez maintenant le recul nécessaire pour juger de la pertinence de votre formation. Merci de prendre quelques instants pour remplir le formulaire suivant.	Now you have had a chance to get to know us, please take a few minutes to answer some questions about your training so far.	Nachdem Sie uns kennengelernt und einen ersten Eindruck von uns haben, dürfen wir Sie bitten, sich ein paar Minuten Zeit zu nehmen, um einige Fragen zu Ihrem bisherigen Training zu beantworten.	Ya ha pasado tiempo para que pueda juzgar su formación con perspectiva. Le rogamos que utilice unos minutos para rellenar este formulario.	
learner_opinion	lrn_opinion_hot_q1	Êtes-vous globalement satisfait de votre formation ?	On the whole are you happy with your training?	Sind Sie insgesamt mit Ihrem Training zufrieden?	¿ Se siente satisfecho con su formación?	
learner_opinion	lrn_opinion_hot_q2	<strong>La formation</strong> a-t-elle répondu à vos attentes ?	<strong>Did the training </strong> meet your expectations?	Wurden Ihre Erwartungen an Ihr <strong>Sprachtraining</strong> erfüllt?	<strong>¿ Esta formación</strong> ha cumplido con sus expectativas ?	
learner_opinion	lrn_opinion_hot_q3	Avez-vous trouvé <strong>votre formateur</strong> suffisamment à votre écoute ?	Did you find that <strong>your trainer</strong>met your needs?	Haben Sie Ihren <strong>Trainer</strong>als ausreichend aufmerksam empfunden?	¿ Cree que<strong>su formador</strong> ha podido ayudarle?	
learner_opinion	lrn_opinion_hot_q4	<strong>Les ressources</strong> (type de cours, thèmes) utilisées pendant vos leçons ont-elles été en adéquation avec vos besoins ?	<strong>The resources</strong> (type of lessons, themes) used during your lessons were suitable for your needs?	<strong> Waren die während Ihres Unterrichts verwendeten Ressourcen </ strong> (Art des Kurses, Themen) auf Ihre Bedarfe abgestimmt?	<strong>Los recursos</strong> (type de cours, thèmes) que se han utilizado durante las clases, ¿Eran adecuados para sus necesidades?	
learner_opinion	lrn_opinion_hot_q5	Avez-vous été satisfait de notre plateforme d'apprentissage WEFIT (celle sur laquelle vous êtes en ce moment ;) ?	Were you happy with the WEFIT training platform?	Sind Sie zufrieden mit der WEFIT Trainingsplattform?	¿ Ha quedado satisfecho con la plataforma de aprendizaje WEFIT (en la que se encuentra en este momento ;) ?	
learner_opinion	lrn_opinion_hot_q6	Avez-vous été satisfait de l'outil de visio-conférence ?	Were you happy with the visio conference tool</strong>?	Waren Sie mit dem Videokonferenz-Tool zufrieden?	¿ Ha quedado satisfecho con la herramienta de video conferencia ?	
learner_opinion	lrn_opinion_hot_q7	Avez-vous été satisfait de l'assistance de notre service client tout au long de votre formation ?	Were you happy with the support your had from our Customer Service team?	Waren Sie während Ihres Trainings mit der Unterstützung und Erreichbarkeit unseres Kundenservice zufrieden?	¿ Ha quedado satisfecho con la asistencia de nuestro servicio de atención al cliente durante su proceso de formación?	
learner_opinion	lrn_opinion_hot_q8	Quelles sont vos suggestions quant à l'amélioration de nos formats de cours ?	Do you have any suggestions that could improve the format of our lessons?	Haben Sie Vorschläge und Anregungen, die das Format unseres Unterrichts verbessern könnten?	¿ Qué sugerencias tiene para la mejora del formato de nuestros cursos?	
learner_opinion	lrn_opinion_hot_q9	Souhaitez-vous nous faire part de remarques ou recommandations afin d'améliorer notre service, et répondre au mieux à vos attentes ?	Do you have any comments or suggestions that could improve our service and better meet your expectations?	Haben Sie Anregungen für uns, durch welche wir unseren Service verbessern und Ihre Erwartungen besser erfüllen können?	¿ Desea hacernos algún comentario o recomendación para mejorar nuestro servicio y así poder cumplir mejor sus expectativas?	
learner_opinion	lrn_opinion_cold_q1	La formation WEFIT a-t-elle répondu à vos attentes ?	Did the WEFIT training meet your expectations?	Hat das Training mit WEFIT Ihre Erwartungen erfüllt?	¿ Ha cumplido la formación con WEFIT con sus expectativas?	
learner_opinion	lrn_opinion_cold_q2	Avez-vous pu mettre en pratique les compétences acquises lors de votre formation ?	Have you had chance to put into practice the skills that you have learnt?	Hatten Sie bereits Gelegenheit, die neu erlernten Fähigkeiten in die Praxis umzusetzen?	¿ Ha podido poner en práctica las destrezas adquiridas durante su formación?	
learner_opinion	lrn_opinion_cold_q3	Considérez-vous que votre formation vous a permis d'améliorer la qualité ou l'efficacité de votre travail ?	Do you think the training has helped you to improve the quality or efficiency of your work?	Denken Sie, dass Sie durch das Training, die Qualität oder Effizienz Ihrer Arbeit steigern konnten?	¿ Considera que la formación le ha permitido mejorar la calidad de su trabajo?	
learner_opinion	lrn_opinion_cold_q4	Diriez-vous que votre formation vous a permis de développer de nouvelles compétences ?	Would you say the training allowed your to develop new skills?	Würden Sie sagen, dass Sie durch das Training neue Fähigkeiten entwickeln konnten?	¿ Cree que la formación le ha permitido desarrollar nuevas destrezas?	
learner_opinion	lrn_opinion_cold_q5	Quels ont été les points forts de votre formation ?	What would you say were the strong points of your training?	Was würden Sie sagen, waren die stärksten Aspekte Ihres Trainings?	¿ Cuáles han sido los puntos fuertes de su formación?	
learner_opinion	lrn_opinion_cold_q6	Quels ont été les points faibles de votre formation ?	What would you say were the weakest points?	Was würden Sie sagen, waren die Schwachstellen Ihres Trainings?	¿ Cuáles han sido los puntos débiles de su formación?	
learner_opinion	lrn_opinion_cold_q7	Votre formation a-t-elle répondu aux objectifs que vous vous étiez fixés ?	Did your training meet the goals you might have set yourself?	Konnten Sie durch das Training die Ziele erreichen, die Sie sich zuvor gesetzt hatten?	¿ Ha cumplido esta formación los objetivos que se habia planteado?	
learner_sign	lrn_last_lesson	<em>Il s'agit du dernier cours de votre parcours de formation. L'émargement de ce cours générera automatiquement une attestation correspondant à la réalisation de l'action de formation.</em>	<em>This is the last lesson in your training program. Once you have completed this lesson a certificate will be automatically generated to confirm completion of your training. </em>	<em> Dies ist die letzte Lektion in Ihrem Trainingsprogramm. Sobald Sie diese Lektion abgeschlossen haben, wird automatisch ein Zertifikat erstellt, um den Abschluss Ihrer Schulung zu bestätigen. </ em>	<em>Se trata de la última clase de su programa de formación. La firma de esta clase generará de forma automática un certificado que justifica la realización de la formación.</em>	
learner_test	toeic_intro	Le test TOEIC® Listening and Reading est devenu un critère de référence pour les décideurs du monde entier. Il mesure les compétences de compréhension écrite et orale pour les niveaux débutant à avancé et détermine si une personne peut communiquer en anglais efficacement et avec aisance dans un contexte professionnel avec d'autres personnes, au-delà des frontières et des cultures.	The TOEIC&reg; Listening and Reading test has become a standard for decision makers worldwide. The test measures beginner to advanced English Listening and Reading comprehension skills and determine if someone studying English as a foreign language can communicate effectively and proficiently in English, across borders and cultures with co-workers and clients.	Der TOEIC® Sprachtest ist weltweit anerkannt. Er bewertet mittels eines Multiple-Choice-Fragenkatalogs Ihre Fähigkeit, Englisch zu verstehen, zu lesen und zu schreiben.	El test TOEIC® Listening and Reading se ha convertido en un criterio de referencia en la toma de decisiones a nivel global. Mide las destrezas de comprensión escrita y oral, entre los niveles básicos y avanzados, y determina si una persona puede comunicarse en inglés de forma eficaz con facilidad en un contexto profesional, más allá de las fronteras culturales.	
learner_test	bright_intro	Chaque test Bright se compose de 2 parties permettant d'évaluer les compétences (niveau CECRL) allant de la grammaire à la structure en passant par la compréhension orale. Ces tests ont été développés sous forme de QCM de 120 questions et sont aléatoires.	Each Bright test is made up of two parts (CEFR level) which covers grammar and structure, and includes oral comprehension. These tests are developed in the form of a MCQ of 120 questions that are randomly selected.	Der Bright Language Test besteht aus zwei Teilen: Hörverständnis und Grammatik bzw. Satzstrukturen und bewertet Ihre Fähigkeiten anhand der GER-Skala. Er enthält 120 Fragen und dauert zwischen 45 und 60 Minuten.	Cada test Bright consiste en dos secciones que permiten evaluar las destrezas lingüísticas, de la gramática a la estructura, pasando por la comprensión oral (niveles MCER). Estos exámenes han sido desarrollados en forma tipo test, con 120 preguntas aleatorias.	
learner_test	lingua_intro	Les tests Linguaskill from Cambridge sont des tests innovants, sur ordinateur. Ils évaluent la maîtrise de l'anglais selon l'échelle du Cadre Européen Commun de Référence pour les Langues (CECRL), du niveau A1 au niveau C1+. De ce fait, vous pouvez comparer vos résultats aux standards internationaux.  <br><br>  Vous choisissez le test qui vous convient le mieux :  <ul>  <li><strong>Linguaskill General</strong> (lancé en octobre 2018) pour les situations de la vie professionnelle courante (métiers du tourisme par exemple)</li>  <li><strong>Linguaskill Business</strong> (lancement 1er trimestre 2019) pour les situations de la vie professionnelle < business > (métiers commerciaux ou administratifs)</li>  </ul>	Linguaskill is a modular online test which assesses all four language skills: reading, listening, writing and speaking. This gives you the choice of which skills you want to assess.  <br>  Linguaskill is available as two options, General and Business, giving you the ability to choose the sort of language that will be tested based on your objectives.  <br>  <ul>  <li><strong>Linguaskill General</strong> tests language used in daily life, making it ideal for university admission or exit, and recruitment for roles in a non-business-specific environment. For example, where the employee needs strong English skills to perform their role effectively, but will not need specialist business terminology.</li>  <li><strong>Linguaskill Business</strong> tests English used in a business and corporate setting, and is most suitable for recruitment in organisations where employees are expected to be familiar with the language of business.</li>  </ul>	Linguaskill ist ein schneller und bequemer Onlinetest, der Ihre Englischkenntnisse anhand der Skala des Gemeinsamen Europäischen Referenzrahmens für Sprachen (GER) überprüft und bewertet.  <br>In diesem Test wird die neueste Technologie, mit der von Cambridge English gewohnten Zuverlässigkeit und Qualität verbunden.  <br>Der Test liefert detaillierte Resultate, ermöglicht die Erstellung von klaren Berichten und bewertet die vier Fähigkeiten: Lesen, Hören, Sprachen und Schreiben, schnell und präzise.Wählen Sie aus zwei Optionen:  <ul>  <li><strong>Linguaskill General:</strong> Für alltäliche und berufliche Situationen und wenn der Mitarbeiter gute Englischkenntnisse benötigt, um seine Rolle effektiv wahrzunehmen, aber keine spezielle Geschäftsterminologie benötigt.</li>  <li><strong>Linguaskill Business:</strong> Für berufliche Situationen im kaufmännischen und administrativen Bereich, in denen vom Mitarbeiter erwartet wird, dass er mit der Geschäftsprache vertraut ist.</li>  </ul>	Los tests Linguaskill de Cambridge son exámenes muy innovadores, que se hacen en el ordenador. Evaluan el uso del inglés según la escala del MCER de las lenguas, del nivel A1 al C1+. De hecho, podrá comparar sus resultados con el estándar internacional.  <br><br>  Puede escoger el test que más le conviene: <ul>  <li><strong>Linguaskill General</strong> (desde 2018) para situaciones de la vida profesional de cada día (para los profesionales del turismo, por ejemplo)</li>  <li><strong>Linguaskill Business</strong> (desde 2019) para las situaciones de la vida profesional < business > (para los profesionales del comercio o la administración)</li>  </ul>	
learner_test	lingua_redirected	Pour accéder à ce test Linguaskill (en conditions réelles), vous allez être rédirigé(e) vers le site Cambridgeenglish.org	You will now be redirected to Cambridgeenglish.org	Um auf dieses Linguaskill-Training zuzugreifen, werden Sie auf die Website Cambridgeenglish.org weitergeleitet	Ha sido redirigido a Cambridgeenglish.org para poder acceder a este test Linguaskill en conditiones reales.	
modal_window_calendar_cs	setup_intro	Planifiez un rendez-vous téléphonique avec notre équipe pour échanger sur votre formation, votre formateur ou pour une assistance technique.	Arrange a callback from our Customer Service team.	Planen Sie jetzt einen Telefon- oder Onlinetermin mit unserem Team, um alle Fragen rund um Ihr Training, Ihren Trainer oder technischen Angelegenheiten zu besprechen.		
modal_window_calendar_cs	setup_complement	Nous vous joindrons au : 	We can reach you on:	Sie erreichen uns unter:		
modal_window_charter	intro_charter	Vous êtes sur le point de commencer votre formation chez WEFIT, et nous vous remercions pour l'intérêt que vous portez à nos méthodes. Voici le récapitulatif des règles d'utilisation de nos services.	You are about to starting your training with WEFIT. Thank you for choosing to learn wth us, here is a summary of our rules for using our service.	Sie beginnen Ihr Training mit WEFIT. Vielen Dank, dass Sie sich entschieden haben, mit uns zu lernen. Hier finden Sie eine Zusammenfassung unserer Regeln für die Nutzung unseres Service	Está a punto de comenzar su formación en WEFIT y le agradecemos su interés en nuestros métodos. Aquí está el resumen de las reglas para usar nuestros servicios.	
modal_window_charter	lrn_charter	<ul>  <li>Si votre formation est financée par un OPCO (Opérateur de Compétences), il est impératif, pour garantir son financement, que toutes les heures de votre formation soient réalisées, et que votre certification soit effectuée (si applicable) avant la fin de période indiquée sur votre accord de prise en charge. Après cette date, les heures restant à effectuer seront automatiquement annulées. </li>  <li>Si votre formation comporte une certification ou un examen, celui-ci est obligatoire, il doit être passé à la suite du dernier cours dispensé, dans un délai maximum de 7 jours.</li>  <li>Vous pouvez annuler votre cours jusqu'à 6 heures à l'avance (formation en visioconférence) ou 48 heures à l'avance (formation en présentiel). En deçà de ces délais, le cours sera perdu.</li>  <li>Les annulations s'effectuent directement sur votre accès client LMS (service accessible 24h/24h et 7j/7j.) La prise en compte de la demande est immédiate.</li>  <li>Les annulations peuvent également être effectuées auprès du service client (assistance possible uniquement durant les heures travaillées : 8h à 18h du lundi au vendredi)</li>  <li>Attention, un email adressé directement à votre formateur sans que le service client ne soit inclus en copie ne vaut pas pour annulation.</li>  <li>Au bout de 3 mois d'inactivité, malgré nos tentatives de relance et sans nouvelles de votre part, nous suspendrons votre formation. </li>  <li>Pour toute interruption prolongée justifiée (arrêt maladie, congé parental, etc.), veuillez nous tenir informés afin que nous anticipions la gestion administrative de votre dossier.</li>  <li>Dans le cas où vous disposeriez d'une licence de e-Learning, votre accès sera décompté à partir de la date d'activation que vous aurez définie avec le service client. La licence sera valide pour le nombre de mois alloué. Aucune prolongation ni pause ne sera possible.</li>  </ul>	<ul>  <li>If your training is financed by OPCO (Opérateur de Compétences), to guarantee funding it is imperative that you complete all the hours of training plus the certificate (if applicable) before the deadline date indicated on your contract. After this date any remaining hours will be void. </li>  <li>If your training includes a certification or exam then this is mandatory and must be taken no later than 7 days after you have completed the final lesson in your training program.</li>  <li>You can cancel your lesson up to 6 hours in advance (lessons via visio) or 48 hours in advance (face to face lessons). Lessons cancelled less than this time will be classed as missed and that time will be lost</li>  <li>Lessons can be cancelled directly in our LMS system (available 24 hours a day 7 days a week)</li>  <li>Lessons can also be cancelled with our Customer Service Team (available Monday to Friday 8am to 6pm, excluding bank holidays)</li>  <li>An email only sent to your trainer to cancel does not guarantee the lesson is cancelled, unless our Customer Service team are copied in.</li>  <li>We reserve the right to suspend your training if we do not hear from you or are not able to contact you despite numerous attempts via email and telephone after 3 months. </li>  <li>If you do encounter difficulties taking lessons for any prolonged period due to illness, maternity leave or any other justfied reasons, please contact us so that we can update your file and take care of any extra administrative work this may entail.</li>  <li>If you have access to E-learning this will commence on the date agreed with Customer Service. This license is valid for the amount of months originally agreed and can not be suspended or extended.</li>  </ul>	<ul>  <li>Um die Finanzierung zu gewährleisten, ist es unbedingt erforderlich, dass alle Stunden Ihres Trainings vollendet sind und vor Ablauf des Trainingsende genommen werden. Nach Ablauf der Deadline, werden verbleibenden Stunden automatisch gelöscht.</li>  <li>Wenn Ihr Training eine Zertifizierung oder Prüfung enthält, muss diese innerhalb von maximal 7 Tagen nach dem letzten Kurs bestanden werden.</li>  <li>Sie können Ihre gebuchte Trainingseinheit bis zu 6 Stunden vor Beginn (Videokonferenztraining) sowie 48 Stunden vor Beginn (Präsenztraining) kostenfrei absagen. Nach Ablauf dieser Fristen, gehen die Stunden verloren.</li>  <li>Stornierungen können direkt über Ihr LMS-Profil vorgenommen werden. (Servicezeiten 24 Stunden am Tag, 7 Tage die Woche). Die Stornierung wird sofort berücksichtigt und ist ab Eingabe wirksam.</li>  <li>Stornierungen können auch mit Hilfe des Kundenservice vorgenommen werden, allerdings gelten hier die folgenden Servicezeiten: Montag bis Freitag von 8:00 bis 18:00 Uhr.</li>  <li>Achtung, eine direkt an Ihren Trainer gerichtete E-Mail, ohne dass der Kundenservice in Kopie gesetzt wurde, kann für eine Stornierung leider nicht berücksichtigt werden.</li>  <li>Nach 3-monatiger Inaktivität ohne jegliche Information, werden wir Ihr Training unterbrechen und Ihren Zugang deaktivieren.</li>  <li>Bei einer längeren, begründeten Unterbrechung (Krankheit, Elternurlaub usw.) informieren Sie uns bitte, wann Sie Ihr Training fortsetzen können. Wir werden Ihren Zugang dementsprechend verlängern.</li>  <li>Wenn Sie eine E-Learning-Lizenz gebucht haben, sind folgende Hinweise zu beachten: Der Zugang startet nach Rücksprache mit dem Kundenservice und ist für die Anzahl der vorab festgelegen Monate gültig. Er kann weder verlängert noch unterbrochen werden.</li>  </ul>	<ul>  <li> Si su formación está financiada por una OPCO, es imperativo, para garantizar su financiación, que se completen todas las horas de formación y que su certificación se complete (si corresponde) antes de que finalice el período indicado en su contrato. Después de esta fecha, las horas restantes se cancelarán automáticamente. </li>  <li>Si su formación incluye una certificación o un examen, es obligatorio realizarlo después de la última clase impartida, en un plazo máximo de 7 días. </li>  <li>Puede cancelar su curso con hasta 6 horas de antelación (formación por videoconferencia) o 48 horas antes (formación presencial). Después de estos plazos, el curso se perderá.</li>  <li> Las cancelaciones se realizan directamente en la zona de cliente de su LMS (servicio accesible las 24 horas del día, los 7 días de la semana). La solicitud se tiene en cuenta de inmediato. </li>  <li> Las cancelaciones también se pueden realizar con el servicio de atención al cliente (posible solo durante el horario laboral: de 8 a.m. a 6 p.m. de lunes a viernes) </li>  <li> Tenga en cuenta que un correo electrónico enviado directamente a su formador sin que el servicio de atención al cliente esté incluido en una copia no constituye una cancelación. </li>  <li> Después de 3 meses de inactividad, y si a pesar de nuestros intentos de contacto, no tenemos noticias suyas, suspenderemos la formación. </li>  <li> Para cualquier interrupción prolongada justificada (baja por enfermedad, baja por paternidad, etc.), manténganos informados para que podamos anticiparnos a la gestión administrativa de su expediente. </li>  <li> Si tiene una licencia de e-Learning, su acceso se contará a partir de la fecha de activación que haya definido con el servicio al cliente. La licencia será válida por el número de meses asignados. No será posible ninguna extensión o pausa. </li>  </ul>	
modal_window_charter	wefit_charter	<ul>  <li>Le service client est à votre écoute du lundi au vendredi de 8h à 18h sans interruption.</li>  <li>Le service client vous suit tout au long de votre formation (appel de qualité, analyse des besoins au lancement de votre formation...)</li>  <li>Nous vous offrons la possibilité de changer de formateur à tout moment, ou de travailler avec plusieurs formateurs.</li>  <li>Nous vous offrons un programme adapté à vos besoins, et nous restons à votre écoute pour toute réorientation.</li>  <li>Nous mettons à votre disposition des supports de cours et les notes prisent par votre formateur suite à votre leçon.</li>  </ul>	<ul>  <li>Our Customer Service Team are available Monday to Friday 8am to 6pm excluding bank holidays</li>  <li>Our Customer Service Team will follow your progress throughout your training program, with quality checks along with the needs anaylsis at the start of your training</li>  <li>You have the possibility to change teacher at any time during your training program as well as add additional teachers</li>  <li>We offer a training program based on your needs and are available any time to discuss your ongoing training</li>  <li>We give you access to the lesson material and lesson notes taken by your teacher after every lesson</li>  </ul>	<ul>  <li>Unser Kundenservice steht Ihnen von Montag bis Freitag von 8:00 bis 18:00 Uhr ohne Unterbrechung zur Verfügung</li>  <li>Unser Kundenservice begleitet Sie während Ihres Trainings (Bedarfsanalyse zu Beginn des Trainings, Terminangelegenheiten, Technische Unterstützung, etc.)</li>  <li>Wir bieten Ihnen die Möglichkeit, jederzeit den Trainer zu wechseln oder mit mehreren Trainern zeitgleich zu arbeiten.</li>  <li>Wir bieten ein auf Ihre Bedürfnisse zugeschnittenes Programm an und stehen Ihnen für jede Neuorientierung zur Verfügung.</li>  <li>Wir stellen Ihnen jegliches Kursmaterial zur Verfügung</li>  <li>Wir stellen Ihnen im Nachgang einer jeden Trainingseinheit Ihre Lernnotizen zur Verfügung.</li>  </ul>	<ul>  <li> El servicio de atención al cliente está a su disposición de lunes a viernes de 8 a.m. a 6 p.m. sin interrupción. </li>  <li> El servicio de atención al cliente le atenderá a lo largo de su formación (llamada de calidad, análisis de necesidades al comienzo de su formación ...) </li>  <li> Le ofrecemos la posibilidad de cambiar de formador en cualquier momento o trabajar con varios formadores. </li>  <li> Le ofrecemos un programa adaptado a sus necesidades y quedamos a su disposición para cualquier reorientación. </li>  <li> Le proporcionamos los materiales del curso y las notas tomadas por su capacitador después de su clase. </li>  </ul>	
modal_window_charter	accept_charter	J'accepte les conditions d'utilisation de la plateforme WEFIT	I accept the terms of use for the WEFIT platform	Ich akzeptiere die Datenschutzbedingungen	Acepto las condiciones de uso de la plataforma.	
modal_window_contact	contact_free_call	Appel non surtaxé / Hotline disponible aux heures de bureaux : 8h-18h	Our office hours are 8am - 6pm Monday to Friday, excluding bank holidays. Calls are charged at the standard rate.	Anruf zum Ortstarif zu unseren Bürozeiten: Montag - Freitag von 08:00 - 18:00 Uhr	Llamada con coste estándar / Hotline disponible en horario laboral : 8h-18h	
modal_window_contact	contact_sales_title	Vous souhaitez joindre notre Service Commercial :	You would like to contact our sales department:	Verkaufsteam:	Contacte con nuestro departamento comercial :	
modal_window_contact	contact_sales_subtitle_tm	Besoin d'un renseignement sur notre catalogue ?<br>Vous souhaitez inscrire des apprenants ou prolonger un abonnement ?<br>Contactez notre équipe	Would you like more information about our catalogue?<br>Would you like to register new learners or extend a current subscription?<br>Contact our team	Sie möchten einen neuen Lerner registrieren oder ein existierendes Trainingsprogramm verlängern?<br>Kontaktieren Sie unser Team.	¿Desea más información sobre nuestor catálogo?<br>¿Quiere registrar a más estudiantes o extender su subscripción?<br>Contacte con nuestro equipo	
modal_window_contact	contact_sales_subtitle_lrn	Besoin d'un renseignement sur notre catalogue ? Vous souhaitez soucrire ou prolonger un abonnement ? Contactez notre équipe :	Would you like more information about our catalogue?<br>Do you want to subscribe or extend an existing subscription?<br>Contact our team	Sie möchten ein neues Trainingsprogramm bestellen oder ein existierendes verlängern? Kontaktieren Sie unser Verkaufsteam	¿Desea más información sobre nuestro catálogo?¿Quiere registrar a más estudiantes o extender su subscripción?Contacte con nuestro equipo	
modal_window_contact	contact_sales_content	01 83 62 32 45 <br>start@wefitgroup.com	01 83 62 32 45 <br>start@wefitgroup.com	"+49 7151 2 59 40 54<br>hello@wefitgroup.com"	01 83 62 32 45 <br>start@wefitgroup.com	
modal_window_contact	contact_tm_title	Vous souhaitez joindre notre Trainer Manager ?	You would like to contact our Trainer Manager	Sie möchten Ihren Trainingsmanager kontaktieren:	Contacte con Trainer Manager	
modal_window_contact	contact_tm_subtitle	Un problème avec une ressource, un apprenant, une réservation de cours ?	Do you have a problem with a resource, a learner or booking a lesson?	Sie haben ein Problem mit dem Kursmaterial, einem Trainingsprogramm oder einem gebuchten Kurs? Kontaktieren Sie unser Trainingsteam.	¿Tiene problemas con los materiales, un estudiante o con la reserva de una clase?	
modal_window_contact	contact_tm_content	01 83 62 32 45 <br>krystina@wefitgroup.com	01 83 62 32 45 <br>krystina@wefitgroup.com	"+ 033 (0)1 83 62 32 45 <br>krystina@wefitgroup.com"	01 83 62 32 45 <br>krystina@wefitgroup.com	
modal_window_contact	contact_cs_title	Vous souhaitez joindre notre Service Client :	You would like to contact our Customer Service department:	Kundenservice:	Contacte con el Servicio al Cliente:	
modal_window_contact	contact_cs_subtitle	Besoin d'assistance pour votre formation ou réserver vos cours ? un problème technique ?<br>Contactez directement notre équipe ou sollicitez un rendez-vous téléphonique:	Do you need help with your course, booking your lessons or have a technical problem?<br>Contact our team	Sie brauchen Unterstützung bei der Kursbuchung?<br>Sie haben ein technisches Problem? Kontaktieren Sie unseren Kundenservice	¿Necesita ayuda con su formación o para reservar sus clases? ¿Tiene un problema técnico? <br> Póngase en contacto con nuestro equipo directamente o solicite una cita telefónica:	
modal_window_contact	contact_cs_content	01 83 62 32 46 <br>service@wefitgroup.com	01 83 62 32 46 <br>service@wefitgroup.com	"+49 7151 2 59 40 54<br>service@wefitgroup.com"	01 83 62 32 46 <br>service@wefitgroup.com	
modal_window_event	sign_after_course	En signant dans l'encadré ci-dessous, je reconnais avoir effectué cette session de formation	By signing in the box below I confirm I completed this lesson	Durch meine Unterschrift bestätige ich, dass ich diesen Kurs absolviert habe.	Al firmar, acepto haber completado esta sesión formativa.	
modal_window_event_light2	cancel_course_6h_malus	* Le délai maximum de 6 heures avant le début du cours est dépassé. Si vous annulez, un malus sera appliqué.	* You are attempting to cancel a lesson less than 6 hours before it is due to start. If you cancel this lesson a charge will be applied	* Die Stornierungsfrist von 6 Stunden ist verstrichen. Wenn Sie dennoch stornieren, wird Ihnen ein Malus berechnet.	* Se ha superado el límite de tiempo máximo de 6 horas antes del inicio del curso. Si cancela, se aplicará una penalización.	
modal_window_event_light2	cancel_course_6h_lrn	* Le délai maximum de 6 heures avant le début du cours est dépassé. Si vous annulez, votre cours sera considéré comme manqué et retiré de votre crédit d'heures de formation.	* You are attempting to cancel a lesson less than 6 hours before the lesson is due to start. If you go ahead you will lose this lesson.	* Die Stornierungsfrist von 6 Stunden ist verstrichen. Diese Stunde muss von Ihrem Guthaben abgezogen werden.	* Se ha superado el plazo máximo de 6 horas antes del inicio del curso. Si cancela, su curso se considerará perdido y se deducirá de su crédito de horas de formación.	
modal_window_event_light3	cancel_course_before_6h	* Vous pouvez librement annuler votre cours car vous respectez les règles d'annulation (6h maximum avant le cours).	* You can cancel this lesson without penalty as it is more than 6 hours before the lesson is due to start.	* Sie können Ihre Stunde stornieren, die Stornierungsfrist von 6 Stunden wurde eingehalten.	* Puede cancelar su curso sin problema porque respeta las reglas de cancelación (máximo 6 horas antes del curso).	
modal_window_event_light4	cancel_course_48h_malus	* Le délai maximum de 48 heures avant le début du cours est dépassé. Si vous annulez, un malus sera appliqué.	* The max 48 hours delay before cancellation is outdated. You cannot cancel this lesson without incurring a charge.	* Die Stornierungsfrist von 48 Stunden ist verstrichen. Wenn Sie dennoch stornieren, wird Ihnen ein Malus berechnet.	* Se ha superado el plazo máximo de 48 horas antes del inicio del curso. Si cancela, se aplicará una penalización.	
modal_window_event_light2	cancel_course_48h_lrn	* Le délai maximum de 48 heures avant le début du cours est dépassé. Si vous annulez, votre cours sera considéré comme manqué et retiré de votre crédit d'heures de formation.	* You are attempting to cancel a lesson less than 48 hours before the lesson is due to start. If you go ahead you will lose this lesson.	* Die Stornierungsfrist von 48 Stunden ist verstrichen. Diese Stunde muss von Ihrem Guthaben abgezogen werden.	* Se ha superado el plazo máximo de 48 horas antes del inicio del curso. Si cancela, su curso se considerará perdido y se deducirá de su crédito de horas de formación.	
modal_window_event_light5	cancel_course_before_48h	* Vous pouvez librement annuler votre cours car vous respectez les règles d'annulation (48h maximum avant le cours).	* You can cancel this lesson without penalty as it is more than 48 hours before the lesson is due to start.	* Sie können Ihre Stunde stornieren, die Stornierungsfrist von 48 Stunden wurde eingehalten.	* Puede cancelar su curso sin problema porque respetas las reglas de cancelación (máximo 48 horas antes del curso).	
modal_window_help	el_intro_title	Comment fonctionne le e-Learning Wefit ?	How does Wefit e-learning work?	Wie funktioniert Wefit eLearning?	¿Cómo funciona el eLearning de WEFIT?	
modal_window_help	el_program_title	Votre parcours de formation ou "e-Program"	Your e-program	Ihr eLearning-Programm	Su programa de formación o "e-Program"	
modal_window_help	el_contents_title	Les différents contenus e-Learning	e-Learning contents	Die verschiedenen E-Learning-Inhalte	Los diferentes contenidos de eLearning	
modal_window_help	homepage_intro_title	La page d'accueil WEFIT LMS	WEFIT LMS - Homepage	WEFIT LMS - Startseite	La página de inicio WEFIT LMS	
