Doggie bag|Unfinished food that is packed up for the customer to take home.|Eating|Noun
Double|Two shots (ounces) of alcohol in one drink.|Eating|Adjective
Dressing|A liquid topping for salads.|Eating|Noun
Entrée|The main course (usually at fancier restaurants).|Eating|Noun
Fast food|Food that is quick and inexpensive. |Eating|Noun
Fine dining|A style of eating that usually takes place in expensive restaurants.|Eating|Adjective
Free refills|Beverages that can be filled again without any cost.|Eating|Noun
Garnish|Food that is added to a plate for appearance or color.|Eating|Noun
Halal|Dishes that Muslims can eat.|Eating|Adjective
Happy hour|A short amount of time when alcoholic drinks are at a reduced price.|Eating|Noun
Host/Hostess|A staff member in charge of greeting and seating customers in a restaurant. |Eating|Noun
House wine|Cheaper wine. |Eating|Noun
Kosher|Dishes that Jewish people can eat.|Eating|Adjective
Lineup|A number of people waiting for something.|Eating|Noun
Liquor|Distilled alcoholic drinks.|Eating|Noun
Liqueur|Alcohol drink that has a syrup/sweet taste. |Eating|Noun
Main course|The largest part of a meal, usually consists of a meat, vegetable and a starch. |Eating|Noun
Meal|An occasion when food is eaten, or the food that is eaten on such an occasion.|Eating|Noun
Medium rare|Meat cooked so that it is slightly red in the middle.|Eating|Adjective
Menu|A booklet or printed list of all the food that can be ordered.|Eating|Noun
Napkin|A cloth or folded piece of soft paper that is used to mop up spilt food.|Eating|Noun
On the side|A request for a food item to be served in a separate container.|Eating|Adjective
Order|1) To ask for something (food) to be made.  2) A request to make, supply, or deliver food.|Eating|NounVerb
Overdone|Food that is cooked too long but can still be eaten.|Eating|Adjective
Pizzeria|A restaurant where mainly pizzas are served.|Eating|Noun
Pub|A building in which alcoholic drinks are sold and consumed.|Eating|Noun
Rare|Food cooked just a short time so as to retain redness.|Eating|Adjective
Reservation|A request to have a table saved for a certain amount of people.|Eating|Noun
Restroom|A place for people to use a toilet and wash hands.|Eating|Noun
Roll-up|A set of cutlery wrapped in a napkin.|Eating|Noun
Root beer|A non-alcoholic drink made from herbs and plants that tastes similar to cola.|Eating|Noun
Rush|A large amount of customers arriving at the same time.|Eating|Noun
Salad|A dish composed of uncooked plants.|Eating|Noun
Salad bar|A kind of buffet for salad and cold food.|Eating|Noun
Self-serve|The customers bring their own food items to the table and do not pay for service. |Eating|Adjective
Senior’s discount|A reduced price for people over a certain age (i.e. over 65).|Eating|Noun
Serve|To look after a customer and bring them their order. |Eating|Verb
Server|A person who brings your food and drinks at a restaurant; a waiter or waitress. |Eating|Noun
Set meal|A special meal that a restaurant offers on a particular day.|Eating|Noun
Set menu|A list of dishes you can order together (such as a main meal, a starter and a dessert) for a set price. |Eating|Noun
Side dish|A small portion of food, typically bread, salad, or vegetable in sauce, that you eat with a main meal.|Eating|Noun
Specials|Items that are prepared particularly for a certain day and are usually at a reduced price.|Eating|Noun
Specialty|Food item that a restaurant is popular for.|Eating|Noun
Stay|To eat a meal in the restaurant.|Eating|Verb
Starter|A small portion of food served as the first course of the meal.|Eating|Noun
Sundae|A tall glass of ice cream with chocolate sauce and nuts on top.|Eating|Noun
Sweet|A sweet food served at the end of a meal; dessert. |Eating|Noun
Take-out/Take-away|Food that is packed up and eaten at home.|Eating|Noun
The works|All of the options that come with the meal. |Eating|Noun
Tip|A small sum of money often given to restaurant staff for good service.|Eating|Noun
To go|To take a meal out of the restaurant to eat somewhere else.|Eating|Adjective
Waiter/Waitress|A man/woman who serves food or drinks to people in a restaurant.|Eating|Noun
Well-done|Cooked completely.|Eating|Adjective
Wrap|A thin, flat piece of bread with filling in the middle.|Eating|Noun
Apartment|Housing that people usually rent and pay for each month. They have one to three bedrooms with a bathroom, kitchen and living room. They are smaller than houses (same as flat) (American English).|House|Noun
Apartment complex|Several buildings that have many apartments and are located beside of one another. These buildings are owned by the same company or person.|House|Noun
Attic|A storage space located under the roof of a house. Not every house has an attic.|House|Noun
Back door|A door located at the back part of a house.|House|Noun
Balcony|A small space located in the air that connects to a house. People can sit and relax here.|House|Noun
Basement|A room under a house. Not every house has a basement.|House|Noun
Bathroom|The room people use to take a bath or shower. It has a toilet and bathtub or shower.|House|Noun
Bathtub|A round space that holds water for bathing. People sit inside the space and wash their body.|House|Noun
Bedroom|A room for sleeping. It has a bed inside of it.|House|Noun
Breezeway|A narrow place that connects a house to the garage. It has a roof so you can walk between the two places without getting wet from rain or snow.|House|Noun
Brick|A material used to build houses and fireplaces. You can find them in different colors but the most common is red.|House|Noun
Cabinets|Small storage spaces with doors. These are usually located in the kitchen.|House|Noun
Carpet|A soft, warm covering for floors. It is different from a rug because it cannot be moved easily and it covers all of the floor space in a room.|House|Noun
Ceiling|The top or highest part of a room that connects to all of the walls.|House|Noun
Cement|A very hard material that is used to build buildings. It has a gray color.|House|Noun
Chandelier|A fancy light that hangs from the ceiling. It often has crystals.|House|Noun
Closet|A storage place found in bedrooms and hallways. People hang their clothing inside of it.|House|Noun
Commode|An item located in bathrooms that has a seat and water (same as toilet).|House|Noun
Corridor|A narrow path between rooms in a house or apartment (same as hallway).|House|Noun
Countertop|A long flat area located above the ground in a kitchen (it often has cabinets underneath). It is used for preparing food.|House|Noun
Deck|A wood floor that is attached to the outside of a house. People often put chairs on it.|House|Noun
Dining room|A room that is used for eating meals. It has a table and chairs.|House|Noun
Doorbell|A small button that you push to ring a bell inside of a house.|House|Noun
Efficiency apartment|A very small apartment for one person. The same room serves as the kitchen and bedroom. It also has a small bathroom.|House|Noun
Family room|A room used to entertain and socialize. It usually has a television and a sofa.|House|Noun
Fireplace|A place where people can make a fire in the house. It is built into the wall of a room.|House|Noun
Flat|Housing that people usually rent and pay for each month. They have one to three bedrooms with a bathroom, kitchen and living room. They are smaller than houses (same as apartment) (British English).|House|Noun
Floor|The different levels in a house or building, e.g., first floor.|House|Noun
Foyer|A room that usually connects to the front door of a home.|House|Noun
Front door|The main entrance of a home.|House|Noun
Garage|A covered space attached to a house where people keep their cars.|House|Noun
Garden|The area of ground around a house. It often has grass and flowers (same as garden) (British English).|House|Noun
Glass|A material used to make windows and doors which is clear and is made from sand.|House|Noun
Granite|A type of material used in some houses that is made from very hard stone. This material is a mix of two or three colors.|House|Noun
Hallway|A narrow path between rooms in a house or apartment (same as corridor).|House|Noun
Hardwood floors|A kind of flooring in some homes that is made of wood.|House|Noun
Kitchen|The room in a house where people prepare food. It usually has a refrigerator and a stove.|House|Noun
Laundry room|A room where people wash and dry their clothing. It has a washing machine and a dryer.|House|Noun
Mansion|A very large, fancy and expensive house.|House|Noun
Mantle|The part around and above a fireplace that is often made of wood or cement. The part above is flat and is often used to display decorative items.|House|Noun
Marble|A material used in many houses that is made from stone and has a beautiful swirl pattern.|House|Noun
Master bathroom|The largest and nicest bathroom in a house or apartment. It is usually connected to the master bedroom.|House|Noun
Master bedroom|The largest and nicest bedroom in a house or apartment.|House|Noun
Paint|A liquid used to change the color of walls in a house.|House|Noun
Patio|A flat outdoor space that is attached to the back of some houses. It is often made of cement and is used as an area to relax and enjoy the outdoors.|House|Noun
Roof|The top or covering on the outside of a house.|House|Noun
Screen door|A kind of door that is found in some houses that is made of many tiny metal wires. It keeps insects from coming into the house but allows air flow inside.|House|Noun
Shelves|Long, flat pieces of material (usually wood) that are connected to a wall and used to hold objects.|House|Noun
Shower|An object found inside of most bathrooms that is used to clean the body. It is made of metal and sprays thin streams of water. It is usually used while standing up.|House|Noun
Siding|A colored metal material that is used on the outside walls of some houses.|House|Noun
Sink|An item usually found in kitchens and bathrooms for washing hands or dishes. It is shaped like a bowl and can hold water.|House|Noun
Sliding glass door|A type of door that is made of clear glass and can be opened and closed by sliding it from side to side.|House|Noun
Spacious|An adjective that means very big and with a lot of space. It is often used to describe large rooms in a house.|House|Noun
Stained glass windows|A fancy kind of window that has a design and colored glass.|House|Noun
Staircase|A set of steps (one after the other) that are used to go up or down a floor in a house.|House|Noun
Stone|A type of material commonly used in homes that looks like large rocks.|House|Noun
Study|A room that is mainly used for working at a desk or reading.|House|Noun
Tile|A kind of flooring that is smooth and made of many square shaped pieces.|House|Noun
Toilet|An item located in bathrooms that has a seat and water (same as commode).|House|Noun
Walk-in closet|A very large closet found in some expensive homes that is similar to a small room because there is enough space to walk around inside.|House|Noun
Wallpaper|Special paper that has a pattern for decoration and is used to cover the walls in a house or apartment.|House|Noun
Walls|The flat vertical surfaces that define a room and connect to the ceiling and floor.|House|Noun
Windows|Spaces in the walls of a house or apartment that are made of clear glass and allow you to see outside.|House|Noun
Yard|The area of ground around a house. It often has grass and flowers (same as garden) (American English).|House|Noun
Aircraft|A vehicle that can fly.|Trip|Noun
Airfare|The money paid to travel by airplane.|Trip|Noun
Airline|A company that provides scheduled flights for carrying passengers to different places.|Trip|Noun
Airport|A place where airplanes land and take off and which is equipped with terminal buildings and hangars.|Trip|Noun
Airplane|A vehicle that has a fixed wing and is powered by propeller or jets.|Trip|Noun
Aisle|A long narrow passage between seating areas in a passenger vehicle.|Trip|Noun
Arrivals area|The area of an airport where incoming passengers arrive.|Trip|Noun
Baggage|The bags or cases used to carry belongings when traveling.|Trip|Noun
Baggage claim|An area in an airport where arriving passengers collect their baggage.|Trip|Noun
Board|To get onto trains, buses, ships, etc.|Trip|Verb
Boarding pass|A card that allows you to board a ship or plane.|Trip|Noun
Cab|A car driven by a person whose job is to take passengers where they want to go in exchange for money (same as taxi) (American English).|Trip|Noun
Cabin|1) A room on a ship where passengers can sleep. 2) A space in an airplane where passengers sit.|Trip|Noun
Check-in|To announce your arrival at a hotel or airport.|Trip|Verb
Connecting train/flight|A different train/flight taken from a station/airport other than that from which the journey started.|Trip|Noun
Cottage|A small house in the country.|Trip|Noun
Cruise|An ocean trip taken for pleasure.|Trip|Noun
Cruise ship|A passenger ship used commercially for pleasure cruises.|Trip|Noun
Currency|The money that is used as a medium of exchange in a particular country.|Trip|Noun
Customs|The procedure for examining baggage and freight, paying duty, etc.|Trip|Noun
Depart|To move away from a place into another direction.|Trip|Verb
Departure|The act of departing.|Trip|Noun
Departure board|A board in an airport, bus terminal, or train station which displays the times and destinations of future departures.|Trip|Noun
Departure lounge|A lounge in an airport where passengers can wait before the departure of their flight.|Trip|Noun
Destination|A place where you end your journey.|Trip|Noun
Domestic flight|A flight that begins and ends in the same country.|Trip|Noun
Duty-free|Goods that you can bring into a country without paying tax on them.|Trip|Noun
Embark|To get onto a ship or airplane.|Trip|Verb
Excursion|A short journey taken for pleasure, usually by a group of people.|Trip|Noun
Excess baggage|Baggage that weighs more than the maximum amount each passenger is allowed to carry without paying extra fees.|Trip|Noun
Fare|The money paid to use public transport, such as bus, plane, taxi, etc.|Trip|Noun
Flight|A journey made by air transport, especially by plane.|Trip|Noun
Flight attendant|A person whose job is to serve and take care of passengers in a plane.|Trip|Noun
Foreign|In or from a country that is not your own.|Trip|Adjective
Foreigner|A person who comes from a different country or who does not belong in a particular place.|Trip|Noun
Gate|A way out of an airport terminal through which passengers go to get on their plane.|Trip|Noun
Getaway|(1) A short holiday or vacation.  (2) A place that is suitable for a holiday or vacation.|Trip|Noun
Guide|A person who shows tourists around interesting places.|Trip|Noun
Guided tour|An activity of walking around a town, building, etc. accompanied by a guide.|Trip|Noun
Hand luggage|The small bags that passengers can carry into an airplane.|Trip|Noun
Holiday|A period when a break is taken from work or studies for rest, travel, or recreation. |Trip|Noun
Hostel|A building that provides cheap accommodation and meals to travelers.|Trip|Noun
Hotel|A building where people pay to stay and eat meals.|Trip|Noun
Immigration officer|A person who examines the passports, visas, etc. of foreign nationals entering a country at an airport, port, etc.|Trip|Noun
Inn|A small hotel, usually in the country side.|Trip|Noun
Itinerary|A plan or list of places to be visited on a journey, including the route.|Trip|Noun
Jet lag|The feeling of being tired and slightly confused after flying a very long distance because of a time difference between the places left and arrived.|Trip|Noun
Journey|An act of travelling from one place to another, especially over a long distance.|Trip|Noun
Keepsake|A small object or gift that reminds you of a person or an event.|Trip|Noun
Knapsack|A bag that you carry on your shoulders.|Trip|Noun
Landing|The action of bringing an aircraft down to the ground after being in the air.|Trip|Noun
Leisure time|When you are not working or studying and can relax or do things you enjoy.|Trip|Noun
Lodge|To pay to live in a room in someone’s house.|Trip|Noun
Lodging|A place to stay.|Trip|Noun
Luggage label|A piece of paper attached to luggage that gives information about it.|Trip|Noun
Luggage|Bags or cases that you carry when you are travelling.|Trip|Noun
Map|A drawing of a particular area, such as city or country, which shows its roads, rivers, mountains, etc.|Trip|Noun
Motel|A hotel for people who are travelling by car, where they can park a car outside their room.|Trip|Noun
Off-peak|A time when less people take trips and tickets are usually cheaper.|Trip|Adjective
Ocean liner|A passenger ship that travels on the ocean.|Trip|Noun
Overnight bag|A bag for holding clothes and other necessities when staying away from home for one night or a short period of time.|Trip|Noun
Pack|To put things into bags, cases, etc. in preparation for a trip somewhere.|Trip|Verb
Passage|A journey on a ship.|Trip|Noun
Passport|An official document that you get from your government that identifies who you are, and which you need to use to leave your country and enter other countries.|Trip|Noun
Peak time|A time when the greatest number of people are travelling.|Trip|Noun
Platform|The raised area beside a railway track where you get on and off a train in a station.|Trip|Noun
Port|A place where ships load and unload goods.|Trip|Noun
Return|A ticket for a trip to a place and back again.|Trip|Noun
Resort|A place where a lot of people go for holidays.|Trip|Noun
Safari|A trip to seen or hunt wild animals.|Trip|Noun
Sail|To travel across an area of water in a boat or ship.|Trip|Verb
Scenery|The natural features of a beautiful landscape.|Trip|Noun
Shore|The land along the edge of a large area of water such as an ocean or lake.|Trip|Noun
Shuttle|A plane, bus, or train that makes regular short journeys between two places.|Trip|Noun
Single|A ticket for a one-way trip to a place.|Trip|Noun
Sights|Anything worth seeing, such as attractions, events, etc.|Trip|Noun
Sightseeing|The activity of visiting the famous or interesting sights of a place.|Trip|Noun
Ski lodge|A small hotel where skiers may stay on a skiing trip.|Trip|Noun
Souvenir|An object that you buy or keep that reminds you of a special occasion or a place you have visited.|Trip|Noun
Stopover|A temporary stop for a day or two during a long trip.|Trip|Noun
Suitcase|A large case with a handle, used for carrying clothes and belongings when travelling.|Trip|Noun
Take-off|The time when a plane leaves the ground and begins to fly.|Trip|Noun
Taxi|A car with a driver that you pay to take you somewhere (same as cab) (British English).|Trip|Noun
Taxi rank|A place where taxis wait for customers.|Trip|Noun
Terminal|A large building at an airport where passengers arrive and leave.|Trip|Noun
Ticket|A small piece of printed paper which shows that you have paid to travel on a bus, plane, train, etc.|Trip|Noun
Tour|1) A journey for pleasure, during which you visit places of interest along the route.  2) A short trip through a place to see it.|Trip|Noun
Tourist|1) A person who travels for pleasure.  2) A person on a sightseeing tour.|Trip|Noun
Tourist trap|A place that many tourists visit, but where accommodation and meals are more expensive.|Trip|Noun
Train|A line of carriages pulled along a railway by a locomotive.|Trip|Noun
Tram|A passenger vehicle powered by electricity that runs on rails along the streets.|Trip|Noun
Transit system|The public transport which allows people to travel from one place to another.|Trip|Noun
Tramway|The tracks that form the route of a tram.|Trip|Noun
Travel|To move from one place to another using a vehicle, usually over a long distance.|Trip|Verb
Trip|A journey to visit a place for a particular purpose.|Trip|Noun
Unpack|To remove things from of a suitcase, bag, box, etc.|Trip|Verb
Vacation|Leisure time away from work or studies in order to rest or for pleasure. |Trip|Noun
Visa|A stamp or an official mark put on your passport that gives you permission to enter or leave a foreign country.|Trip|Noun
Voyage|A long journey to some distant place in a ship.|Trip|Noun
Wander|A short relaxed walk around a place.|Trip|Noun
Yacht|A large sailing boat with a place to sleep on board that is used for pleasure trips.|Trip|Noun
Adult|A person who has finished growing and is no longer a child.|Family|Noun
Adopt|To legally take someone else’s child to become your own child.|Family|Verb
Aunt|The sister of your father of mother, or the wife of your uncle.|Family|Noun
Baby|A very young child who is not yet able to speak or walk.|Family|Noun
Bachelor|A man who has never been married.|Family|Noun
Bachelorette|A woman who has never been married.|Family|Noun
Boy|A male child or a young male person.|Family|Noun
Brother|A boy or man who has the same parents as you.|Family|Noun
Born|To come out of your mother’s body and to start to exist.|Family|Verb
Birth|The time when a baby comes out of its mother’s body.|Family|Noun
Birthday|The day each year which is the same date as the one on which you were born.|Family|Noun
Bride|A woman on her wedding day.|Family|Noun
Bridegroom|A man on his wedding day.|Family|Noun
Bring up|To look after a child and teach him or her how to behave, etc.|Family|Verb
Child (plural|children): A young person who is below the age of puberty or below the legal age of maturity.|Family|Noun
Couple|Two people who are married or having a romantic relationship.|Family|Noun
Cousin|The child of your uncle or aunt.|Family|Noun
Daddy|A child’s word for a father (also dad).|Family|Noun
Daughter|Someone’s female child.|Family|Noun
Daughter-in-law|The wife of your son/child.|Family|Noun
Delivery|The process of giving birth.|Family|Noun
Descendant|Someone who is related by blood to a person who lived a long time ago.|Family|Noun
Divorce|To legally end a marriage.|Family|Verb
Divorced|To be no longer married to your wife or husband.|Family|Adjective
Elder|To be born first.|Family|Adjective
Engagement|An agreement between two people to marry in the near future.|Family|Noun
Engaged|Having agreed to marry somebody.|Family|Adjective
Family|A group of people who are related by blood or marriage.|Family|Noun
Family tree|A drawing that shows the names of all family members over generations and how they are related to each other.|Family|Noun
Father|A male parent.|Family|Noun
Father-in-law|The father of your husband or wife.|Family|Noun
Female|Relating to women or girls.|Family|Adjective
Fiancé|The man to whom a woman is engaged.|Family|Noun
Fiancée|The woman to whom a man is engaged.|Family|Noun
Foster| To take care of someone else’s child for a period of time but without becoming the legal guardian of the child.|Family|Verb
Girl|A female child or a young female person.|Family|Noun
Give birth|To produce a baby from your body.|Family|Verb
Godchild|A child who has godparents.|Family|Noun
Goddaughter|A female godchild.|Family|Noun
Godfather|A man who is responsible to teach a child Christian moral and religious values.|Family|Noun
Godmother|A woman who is responsible to teach a child Christian moral and religious values.|Family|Noun
Godparents|People who are responsible to teach a child Christian moral and religious values.|Family|Noun
Godson|A male godchild.|Family|Noun
Grandchild|The child of your son or daughter.|Family|Noun
Granddaughter|A female grandchild.|Family|Noun
Grandfather|The father of your mother or father (same as grandpa).|Family|Noun
Grandpa|The father of your mother or father (same as grandfather).|Family|Noun
Grandmother|The mother of your mother or father (same as grandma).|Family|Noun
Grandma|The mother of your mother or father (same as grandmother).|Family|Noun
Grandson|A male grandchild.|Family|Noun
Great-grandparent|The mother or father of your grandparent.|Family|Noun
Half-brother|A brother who is the son of either your mother or your father.|Family|Noun
Husband|The man that a woman is married to.|Family|Noun
Labor|The process of childbirth from the start of contractions to delivery.|Family|Noun
Late|No longer alive, to be dead.|Family|Adjective
Male|Relating to men or boys.|Family|Adjective
Man|An adult male person.|Family|Noun
Marry|To become somebody’s husband, wife or life partner.|Family|Verb
Marriage|The legal relationship between two people who are married.|Family|Noun
Married|Having a husband, wife or life partner.|Family|Adjective
Mother|A female parent.|Family|Noun
Mother-in-law|The mother of your husband or wife.|Family|Noun
Mummy|A child’s word for a mother (also mum)|Family|Noun
Nephew|The son of your brother or sister, your husband’s brother or sister, and your wife’s brother or sister.|Family|Noun
Niece|The daughter of your brother or sister, your husband’s brother or sister, and your wife’s brother or sister.|Family|Noun
Old|Having lived for a very long time.|Family|Adjective
Parent|The father or mother of a person.|Family|Noun
Parents-in-law|The parents of your husband or wife.|Family|Noun
Relative|A person connected to you by blood or marriage.|Family|Noun
Raise|To care for and educate a child until adulthood.|Family|Verb
Sister|A girl or woman who has the same parents as you.|Family|Noun
Sibling|A brother or sister of the same parents.|Family|Noun
Son|Someone’s male child.|Family|Noun
Son-in-law|The husband of your daughter/child.|Family|Noun
Spouse|Your husband or wife.|Family|Noun
Stepbrother|The son of your stepparent or the person who is married to your parent.|Family|Noun
Stepfather|The man who is married to your mother but is not your father.|Family|Noun
Stepmother|The woman who is married to your father but is not your mother.|Family|Noun
Stepsister|The daughter of your stepparent or the person who is married to your parent.|Family|Noun
Twin|One of two children who are born to the same mother at the same time.|Family|Noun
Uncle|The brother of your mother or father, or the husband of your aunt.|Family|Noun
Wed|To marry.|Family|Verb
Wedding|A marriage ceremony.|Family|Noun
Widow|A woman whose husband has died and who has not married again.|Family|Noun
Widower|A man whose wife has died and who has not married again.|Family|Noun
Wife|The woman that a man is married to.|Family|Noun
Woman|An adult female person.|Family|Noun
Young|Having lived for only a short time; not fully developed.|Family|Adjective
After party|A party after an event such as a concert or theatre performance.|Party|Noun
All-nighter|An activity that goes the whole night, especially a party.|Party|
Attend|To go to an event or party.|Party|Verb
Baby shower|A party for a woman who is expecting a baby, at which party guests give presents for the baby.|Party|Noun
Bachelor party|A party that a man has with his male friends on the night before his wedding (American English) (same as stag night).|Party|Noun
Balloon|An object made of thin rubber and filled with air, usually used as decoration for parties.|Party|Noun
Banner|A long piece of material with a message written on it.|Party|
Bash|A party or celebration.|Party|Noun
Barbecue party|An outdoor party where people cook and eat barbecued food.|Party|Noun
Birthday party|A party held to celebrate the anniversary of your birth.|Party|Noun
Booze-up|A party where people can usually drink a lot of alcohol.|Party|Noun
Bouquet|An arrangement of flowers wrapped in paper.|Party|Noun
Bridal shower|A party for a woman who is going to get married, at which she gets presents from the guests.|Party|Noun
Candy|A small sweet food made from sugar or chocolate (American English) (same as sweet).|Party|Noun
Cancel|To decide that an event or party that was planned will not happen.|Party|Verb
Cake|A sweet food made by baking a mixture of flour, butter, sugar and eggs.|Party|Noun
Candle|A stick of wax, often put on a birthday cake.|Party|Noun
Caterer|A person or company who is responsible for providing and serving food and drinks at a party.|Party|Noun
Celebrate|To do something special and enjoyable to mark an important occasion or event.|Party|Verb
Celebration|A special occasion or party at which you celebrate something.|Party|Noun
Christmas party|A party to celebrate Christmas.|Party|Noun
Clambake|An outdoor party by the sea where people cook and eat clams.|Party|Noun
Cocktail party|A formal party in the early evening where guests are served alcoholic drinks and small meals.|Party|Noun
Confetti|Small pieces of colored paper that people throw in the air at wedding parties, parades, etc.|Party|Noun
Cookie|A small flat sweet biscuit.|Party|Noun
Costume|A set of clothes that you wear to make you look like something, such as an animal, movie character, etc.|Party|Noun
Costume party|A party where people wear certain clothes to look like a famous person, a character in a story, etc. (American English) (same as fancy dress party)|Party|Noun
Culinary|Relating to cooking or food.|Party|Adjective
Cupcake|A small cake baked in a paper cup.|Party|Noun
Decorate|To make something look more attractive by putting things on it such as flowers or balloons.|Party|Verb
Decoration|Something nice that you put on an object to make it more attractive.|Party|Noun
Dinner party|A social event at which a small group of people have an evening meal.|Party|Noun
Drinks party|A formal party where people mainly talk and are served alcoholic drinks.|Party|Noun
Entertainer|A person whose job is to entertain people by telling jokes, singing or dancing.|Party|Noun
Entertainment|Things such as films, music, shows, etc. that are intended to entertain people.|Party|Noun
Fancy dress party|A party where people wear certain clothes to look like a famous person, a character in a story, etc. (British English) (same as costume party).|Party|Noun
Farewell party|A party to celebrate someone’s moving to another place after staying for a certain period of time (American English) (same as going-away party).|Party|Noun
Father’s Day party|A party to celebrate father’s day, a day on which fatherhood is honored.|Party|Noun
Feast|A large meal to celebrate a special occasion.|Party|Noun
Garden party|A formal party in a large garden, usually in the afternoon.|Party|Noun
Gift|A thing that you give to someone on a special occasion.|Party|Noun
Gift wrap|Attractive colored or patterned paper used for wrapping gifts.|Party|Noun
Glitter|Very small pieces of shiny paper or thin metal that are used as decoration.|Party|Noun
Goody bag|A small bag that containing presents and sweets that is given to children at the end of a party.|Party|Noun
Going-away party|A party to celebrate someone’s moving to another place after staying for a certain period of time (British English) (same as farewell party).|Party|Noun
Graduation party|A party to celebrate graduation from school, college or university.|Party|Noun
Greetings card|A card with a message on it that you give or send to someone on a special occasion such as birthday or wedding.|Party|Noun
Guest|A person who is invited to a party or an event.|Party|Noun
Halloween party|A party to celebrate Halloween night, the night of 31st October.|Party|Noun
Hold|To organize an event or a party.|Party|Verb
Housewarming|A party that you have in a house that that you have just moved into.|Party|Noun
Icing|A mixture of sugar, water and butter that is used to decorate cakes.|Party|Noun
Invite|To ask somebody to come to a social event such as a party, wedding, meal, etc.|Party|Verb
Invitation|A spoken or written request to ask somebody to attend a social event.|Party|Noun
Invitation card|A written request to attend an event or a party.|Party|Noun
Join|To take part or go to a social event or to a party.|Party|Verb
Joyful|Very happy; make people very happy.|Party|Adjective
Joyous|Very happy; make people very happy.|Party|Adjective
Mother’s Day party|A party to celebrate mother’s day, a day on which motherhood is honored.|Party|Noun
New Year party|A party to celebrate the New Year that starts in the 31st of December and finishes on the 1st of January.|Party|Noun
Occasion|A special event, ceremony or celebration.|Party|Noun
Office party|A party for people who work in the office or a company, usually before Christmas.|Party|Noun
Paper plate|A disposable plate made of stiff paper.|Party|Noun
Party|A social event at which a group of people meet to celebrate something or to enjoy themselves by eating, drinking and doing fun things.|Party|Noun
Party favor|A small gift or souvenir given as a gesture of thanks for attending a party.|Party|Noun
Party game|A game that is usually played at a party.|Party|Noun
Party hat|A colorful conical hat made of thin cardboard that people usually wear at a party.|Party|Noun
Pool party|A party where the guests gather in or around a swimming pool.|Party|Noun
Present|A thing that you give to someone on a special occasion.|Party|Noun
Reception|A large formal party to celebrate a special event or to welcome someone.|Party|Noun
Ribbon|A narrow strip of cloth or paper that can be used for party decoration.|Party|Noun
RSVP|(from French ‘répondez s’il vous plaît’ and written on invitations) Please reply.|Party|Verb
Sip and see party|A party at which new parents invite friends and family to see their newborn baby.|Party|Noun
Slumber party|An occasion when a group of children stay the night at the house.|Party|Noun
Sparkler|A type of small firework that you can hold in your hand.|Party|Noun
Stag night|A party that a man has with his male friends on the night before his wedding (British English) (same as bachelor party).|Party|Noun
Sweet|A small sweet food made from sugar or chocolate (British English) (same as candy).|Party|Noun
Thank you note|A short letter to express gratitude for a gift or service.|Party|Noun
Theme party|A party where the food, decorations and guests’ outfit are connected with a particular subject.|Party|Noun
Throw a party|To organize a party, usually in your home.|Party|Verb
Toast|To drink a glass of wine or other alcoholic drink to thank someone, wish someone luck or celebrate something.|Party|Verb
Unwrap|To remove the paper that covers a gift.|Party|Verb
Venue|A place where an event or party takes place.|Party|Noun
Wedding party|A party which is organized after the wedding ceremony.|Party|Noun
Welcome party|A party to welcome a newcomer such as a new employee or a new club member.|Party|Noun
Wrap|To cover something with paper.|Party|Verb
Wrapping paper|Decorative paper that is usually used for wrapping gifts.|Party|Noun
Assignment|A homework given to university students.|University|Noun
Academic|Relating to schools, colleges, and universities.|University|Adjective
Academia|The academic community at universities whose main activities include learning, teaching, and research.|University|Noun
Advisor|A person who assists students in planning their educational programs.|University|Noun
Audit|To attend a course without getting a grade for the course.|University|Verb
Bachelor’s degree|The first degree for people studying at a university.|University|Noun
Bursar|The treasurer at a college or university.|University|Noun
Bursary|An amount of money that is given to a person to allow him or her to attend university.|University|Noun
Campus|The buildings and the surrounding land of a university or college.|University|Noun
College|A higher education institution where you can study for an undergraduate degree (American English).|University|Noun
College of further education|A higher education institution or part of a university that provides vocational or specialized education.|University|Noun
Community college|A college that offers two-year programs for students from the local community (American English).|University|Noun
Commencement|A ceremony at which students formally receive their academic degrees (American English).|University|Noun
Course|A series of lessons on a particular subject, usually ended with an exam.|University|Noun
Certificate|An official document that proves you have passed an exam or completed a course.|University|Noun
Credit|Course unit.|University|Noun
Curriculum|The subjects that are included in a course of study in a college or university.|University|Noun
Degree|The qualification given to students who have completed their studies at a college or university.|University|Noun
Dean|A high-rank official in a university who is in charge of a department or group of departments.|University|Noun
Department|A section of a college or university that deals with a particular area of study.|University|Noun
Dining hall|A large room in a university building where people can eat together.|University|Noun
Diploma|A document given by a college or university that shows you have finished your studies or passed a certain exam.|University|Noun
Dissertation|The paper written at the end of a degree course.|University|Noun
Distance course|A course in which students learn on their own at home and communicate with faculty and other students via the internet.|University|Noun
Dormitory|A large building at campus where students live (American English).|University|Noun
Education|A particular kind of teaching or training that aims to develop knowledge and skills.|University|Noun
Enroll|To officially join in a course.|University|Verb
Exam|A formal test of a student’s knowledge or skill in a particular subject. |University|Noun
Faculty|A group of departments in a college or university that focuses on an area of study or several related subjects.|University|Noun
Fail|To be unsuccessful in a test or exam.|University|Verb
Financial aid|The money that is given or lent to help a student at a university to pay the cost of his or her study.|University|Noun
